,oil,gas,dp
101834,28560.07105,195.29787000000002,2297.9834104502334
82151,28560.07105,195.29787000000002,2297.9834104502334
176358,28559.956039999997,178.06368,2225.3512868
156675,28559.956039999997,178.06368,2225.3512868
104021,28559.759049999997,195.29576,2297.939034862024
84338,28559.759049999997,195.29576,2297.939034862024
135704,28559.69504,187.65337399999999,2127.2058091490035
77123,28559.67704,187.365266,2132.527504558554
72747,28559.17804,187.36261199999998,2132.6531657
77121,28559.14304,187.36240400000003,2132.6610675
74934,28559.14104,187.36239999999998,2132.6600567431724
72809,28559.05504,187.362265,2132.805658632312
77183,28559.030039999998,187.362142,2132.8025658712368
74996,28559.030039999998,187.362142,2132.8025658394427
15417,28558.52104,187.649061,2126.731321125804
13230,28558.51804,187.649059,2126.731320007959
17604,28558.46104,187.648801,2126.7210221079586
77848,28558.40003,184.89688,2077.7457247264847
73474,28558.39903,184.89688,2077.7467247268496
75661,28558.389030000002,184.89687,2077.744603788403
18092,28557.747040000002,187.645157,2128.1035161448854
15905,28557.74504,187.64515600000001,2128.1015152726095
116489,28557.649039999997,187.3552,2133.1211497
96806,28557.649039999997,187.3552,2133.1211497
94619,28557.649039999997,187.35518899999997,2133.1201493189483
114302,28557.649039999997,187.35518899999997,2133.1201493189483
112115,28557.61404,187.355043,2133.1140275
92432,28557.61404,187.355043,2133.1140275
13718,28557.59504,187.64456799999996,2128.00550747177
116543,28557.13204,187.353004,2133.1119453395922
96860,28557.13204,187.353004,2133.1119453395922
114356,28557.13104,187.353004,2133.1119452928115
94673,28557.13104,187.353004,2133.1119452928115
77902,28556.971029999997,184.88969999999998,2077.7937735199816
75715,28556.971029999997,184.88969999999998,2077.7937735476253
73528,28556.971029999997,184.88969999999998,2077.79375352251
110101,28556.852069999994,195.256466,2104.07161829
105727,28556.852069999994,195.256466,2104.07161829
90418,28556.852069999994,195.256466,2104.07161829
86044,28556.852069999994,195.256466,2104.07161829
88231,28556.82607,195.25624,2104.0684598999997
107914,28556.82607,195.25624,2104.0684598999997
110155,28556.664070000003,195.25390599999997,2104.78195686
86098,28556.664070000003,195.25390599999997,2104.78095786
105781,28556.664070000003,195.25390599999997,2104.78095786
90472,28556.664070000003,195.25390599999997,2104.78195686
135702,28556.488039999997,187.640938,2126.829747011912
92486,28556.43304,187.349416,2133.096838430488
112169,28556.43304,187.349416,2133.096838430488
83736,28556.376060000002,193.74042,2194.4593874
103419,28556.376060000002,193.74042,2194.4593874
81549,28556.36406,193.74041,2194.4613833087906
101232,28556.36406,193.74041,2194.4613833087906
99045,28556.33006,193.74026999999998,2194.4569152000004
79362,28556.33006,193.74026999999998,2194.4569152000004
138734,28555.63204,181.14072999999996,2293.733957381
143108,28555.63204,181.14072,2293.731495
158417,28555.63204,181.14072999999996,2293.733957381
162791,28555.63204,181.14072,2293.731495
160604,28555.61204,181.14072999999996,2293.732288023024
140921,28555.61204,181.14072999999996,2293.732288023024
117360,28555.59204,177.105377,2220.8476511677104
97677,28555.59204,177.105377,2220.8476511677104
95490,28555.44404,177.10535199999998,2221.6869663999996
115173,28555.44404,177.10535199999998,2221.6869663999996
93303,28555.37404,177.104953,2221.6677564
112986,28555.37404,177.104953,2221.6677564
107968,28555.04307,195.244199,2104.4721277599997
88285,28555.04307,195.244199,2104.4721277599997
88717,28555.02807,195.243721,2105.098066064693
108400,28555.02807,195.243721,2105.098066064693
131328,28554.79604,187.63442899999998,2126.549115216706
133515,28554.79404,187.63442799999999,2126.5491032239406
131814,28554.50604,187.633578,2126.998323046413
134001,28554.42604,187.63327800000002,2126.9927800421665
136188,28554.422039999998,187.63326600000002,2126.9927276406647
88771,28554.248069999998,195.238837,2105.25862997476
108454,28554.248069999998,195.238837,2105.25862997476
138279,28554.145059999995,183.14488000000003,2222.680576109988
157962,28554.145059999995,183.14488000000003,2222.680576109988
118596,28553.99306,183.14355,2222.658664947806
160149,28553.851059999997,183.14258000000004,2222.6303044409037
140466,28553.851059999997,183.14258000000004,2222.6303044409037
120783,28553.74406,183.14223,2222.6092947363654
74450,28553.414040000003,187.334539,2132.942629243172
72263,28553.39304,187.334424,2132.9406172999998
122970,28553.003059999995,183.13602,2222.7568217
142653,28552.458059999997,183.13323000000003,2222.4558327
162336,28552.458059999997,183.13323000000003,2222.4558327
53412,28552.261029999998,177.77499000000003,1820.5536770420233
33729,28552.261029999998,177.77499000000003,1820.5536770420233
57786,28552.23103,177.77479000000002,1820.5466769999998
38103,28552.23103,177.77479000000002,1820.5466769999998
55599,28552.153029999998,177.77429,1820.536113
35916,28552.153029999998,177.77429,1820.536113
112440,28551.844050000003,178.70223,1838.5051164000001
92757,28551.844050000003,178.70223,1838.5051164000001
94944,28551.84305,178.70212,1838.5039732000002
114627,28551.84305,178.70212,1838.5039732000002
97131,28551.82405,178.70202999999998,1838.4981164
116814,28551.82405,178.70202999999998,1838.4981164
15903,28551.72504,187.618673,2128.7563186641573
111683,28551.612039999996,187.325677,2133.0340686
92000,28551.612039999996,187.325677,2133.0340686
94187,28551.491039999997,187.325175,2133.0024858189477
113870,28551.491039999997,187.325175,2133.0024858189477
116057,28551.489039999997,187.32514700000002,2133.0014737
96374,28551.489039999997,187.32514700000002,2133.0014737
74510,28551.35004,187.324768,2133.2379883232397
76697,28551.33904,187.324765,2133.2369876816656
72323,28551.270039999996,187.32455,2133.228635523092
90904,28551.088069999998,195.221426,2104.5440874451233
110587,28551.088069999998,195.221426,2104.5440874451233
86530,28551.088069999998,195.221426,2104.5440884502145
106213,28551.088069999998,195.221426,2104.5440884502145
134009,28550.21704,187.61684299999996,2127.327488664645
136196,28550.216040000003,187.61683199999996,2127.32748834387
90958,28550.17607,195.21560999999997,2104.68572727
106267,28550.17607,195.21571,2104.68872527
110641,28550.17607,195.21560999999997,2104.68572727
86584,28550.17607,195.21571,2104.68872527
131816,28549.81904,187.614591,2126.6302319700517
76643,28549.348039999997,187.31374300000002,2132.5638686
74456,28549.32404,187.313716,2132.562856743307
131822,28549.240039999997,187.611694,2127.9495316475077
72269,28549.112039999996,187.312704,2132.4327898
96320,28549.016040000002,187.311807,2132.6303991
116003,28549.016040000002,187.311807,2132.6303991
113816,28549.01104,187.31178699999998,2132.6323858432847
94133,28549.01104,187.31178699999998,2132.6323858432847
91946,28548.876040000003,187.311143,2132.5516597
111629,28548.876040000003,187.311143,2132.5516597
134003,28547.10204,187.605,2127.137384565507
18098,28545.94104,187.598858,2127.5043395655375
15911,28545.93504,187.598851,2127.5033161919064
13724,28545.87804,187.59870400000003,2127.4899213655376
74504,28545.656039999998,187.295811,2132.1615644433064
72317,28545.54004,187.29530599999998,2132.0998824999997
151499,28545.309039999996,187.597535,2127.28251353667
171182,28545.309039999996,187.597535,2127.28251353667
173369,28545.28404,187.59757,2127.275343951376
153686,28545.28404,187.59757,2127.275343951376
155873,28545.28204,187.59755900000002,2127.274333235718
175556,28545.28204,187.59755900000002,2127.274333235718
13232,28544.299039999998,187.593007,2127.9084420100953
17606,28544.182040000003,187.59272500000003,2127.8406825100956
15419,28544.176040000002,187.59270800000002,2127.8346580204093
112167,28544.04004,186.60140900000002,2139.6964985054733
92484,28544.04004,186.60140900000002,2139.6964985054733
96858,28544.03204,186.601371,2139.69547527474
116541,28544.03204,186.601371,2139.69547527474
94671,28544.031039999998,186.60135899999997,2139.694475018082
114354,28544.031039999998,186.60135899999997,2139.694475018082
15425,28543.67704,187.591402,2127.4443282204106
17612,28543.676040000002,187.591402,2127.4443279100956
13238,28543.66504,187.591401,2127.4443275100953
54785,28543.35804,187.59011399999997,2127.3943080204103
35102,28543.35804,187.59011399999997,2127.3943080204103
37289,28543.35504,187.590113,2127.3953069100953
56972,28543.35504,187.590113,2127.3953069100953
52598,28543.273039999996,187.58995,2127.3838800100953
32915,28543.273039999996,187.58995,2127.3838800100953
106341,28542.40204,186.10456999999997,2192.062954912852
86658,28542.40204,186.10456999999997,2192.062954912852
91032,28542.30704,186.10424,2191.8720054257997
110715,28542.30704,186.10424,2191.8720054257997
77416,28542.173029999994,184.81851000000003,2078.763513009182
73042,28542.168029999997,184.81848,2078.761392880639
75229,28542.168029999997,184.81848,2078.7614129506032
13716,28541.74404,187.583048,2126.3624008073734
18090,28541.40104,187.583252,2126.355308907372
37775,28541.38604,187.581477,2127.0021402655375
57458,28541.38604,187.581477,2127.0021402655375
55271,28541.383039999997,187.58146399999998,2127.0021293919067
35588,28541.383039999997,187.58146399999998,2127.0021293919067
53084,28541.280039999998,187.581121,2126.9684895655373
33401,28541.280039999998,187.581121,2126.9684895655373
133517,28540.73604,187.57983600000003,2127.4660168255436
131330,28540.726039999998,187.57980700000002,2127.461971315082
38485,28540.358030000003,181.30995000000001,2166.6057667589575
58168,28540.358030000003,181.30995000000001,2166.6057667589575
55981,28539.968030000004,181.30762000000001,2166.430541828731
36298,28539.968030000004,181.30762000000001,2166.430541828731
53794,28539.592030000003,181.30549,2167.0210937356474
34111,28539.592030000003,181.30549,2167.0210937356474
75175,28539.557029999996,184.80595000000002,2078.959857300579
72988,28539.557029999996,184.80595000000002,2078.959937240639
77362,28539.530029999994,184.80585,2078.94545574918
64842,28538.49203,184.04507999999998,2211.2216369999996
60468,28538.231030000003,184.04349,2211.1476580839008
62655,28538.220030000004,184.04349,2211.1466360528952
88845,28537.38904,186.07441,2190.4998187
108528,28537.38904,186.07441,2190.4998187
153271,28537.275449999997,182.130022,2171.267742368121
172954,28537.275449999997,182.130022,2171.267742368121
151084,28537.23915,182.129863,2171.244391714399
170767,28537.23915,182.129863,2171.244391714399
175141,28536.86315,182.12733599999999,2171.1431314
155458,28536.86315,182.12733599999999,2171.1431314
151995,28535.78606,180.60099,1801.812639627374
171678,28535.78606,180.60099,1801.812639627374
133523,28535.41604,187.55732100000003,2126.5105624490066
135710,28535.41604,187.557427,2126.5055608783555
151849,28535.356040000002,174.80468,2072.9899724
175906,28535.356040000002,174.80468,2072.9899724
156223,28535.356040000002,174.80468,2072.9899724
171532,28535.356040000002,174.80468,2072.9899724
170696,28535.347039999997,187.55518,2126.58154862834
151013,28535.347039999997,187.55518,2126.58154862834
175070,28535.34604,187.55519800000002,2126.5726976779824
155387,28535.34604,187.55519800000002,2126.5726976779824
154036,28535.345040000004,174.80452,2072.9879389000002
173719,28535.345040000004,174.80452,2072.9879389000002
172883,28535.34204,187.55508600000002,2126.5715570088346
153200,28535.34204,187.55508600000002,2126.5715570088346
131336,28535.258039999997,187.55722599999999,2126.514512388502
155512,28535.172749999998,182.117688,2172.2605327753026
175195,28535.172749999998,182.117688,2172.2605327753026
153325,28535.16605,182.117709,2170.991411009547
173008,28535.16605,182.117709,2170.991411009547
170821,28535.06805,182.117139,2170.970069669548
151138,28535.06805,182.117139,2170.970069669548
149993,28532.583069999997,192.17041,2280.819589501694
169676,28532.583069999997,192.17041,2280.819589501694
165302,28532.53707,192.17012999999997,2280.8007653960804
145619,28532.53707,192.17012999999997,2280.8007653960804
167489,28532.43807,192.16976999999997,2280.7281504
147806,28532.43807,192.16976999999997,2280.7281504
53332,28531.98205,186.04897000000003,1970.5668229891926
33649,28531.98205,186.04897000000003,1970.5668229891926
35836,28531.95205,186.04886000000002,1970.564404618709
38023,28531.95205,186.04877000000002,1970.5594165561924
57706,28531.95205,186.04877000000002,1970.5594165561924
55519,28531.95205,186.04886000000002,1970.564404618709
104232,28531.71405,180.08766,2187.6710838999998
84549,28531.71405,180.08766,2187.6710838999998
99858,28531.70205,180.08765000000002,2187.673233913
80175,28531.70205,180.08765000000002,2187.673233913
82362,28531.70005,180.08752,2187.6719037
102045,28531.70005,180.08752,2187.6719037
80148,28531.53605,180.20516,2179.208308375904
99831,28531.53605,180.20516,2179.208308375904
82335,28531.53605,180.20516,2179.2081707227385
102018,28531.53605,180.20516,2179.2081707227385
104205,28531.507049999997,180.20489,2179.1851567403974
84522,28531.507049999997,180.20489,2179.1851567403974
154182,28530.883059999996,180.57082,1800.9073084000001
173865,28530.883059999996,180.57082,1800.9073084000001
176052,28530.672059999994,180.56946999999997,1800.8688927893
156369,28530.672059999994,180.56946999999997,1800.8688927893
48633,28530.19814,193.30087799999998,2290.763173347035
28950,28530.19814,193.30087799999998,2290.763173347035
46446,28530.18604,193.300772,2290.7621373490615
26763,28530.18604,193.300772,2290.7621373490615
121183,28530.14303,181.70671000000002,1804.957449846437
118996,28530.128029999996,181.7067,1804.9564274
123370,28530.127029999996,181.70668,1804.9563273280612
153198,28529.080049999997,188.83157300000002,1833.6076352121597
172881,28529.080049999997,188.83157300000002,1833.6076352121597
31137,28528.692639999997,193.291783,2290.2777840100002
50820,28528.692639999997,193.291783,2290.2777840100002
4976,28527.96506,193.534864,2239.3779508483203
2789,28527.604059999998,193.532512,2239.3300096137655
602,28527.59806,193.53256199999998,2239.314836701874
164845,28527.253049999996,187.12561699999998,1857.65375584
145162,28527.253049999996,187.12561699999998,1857.65375584
149536,28526.638049999998,187.12164599999997,1857.5415488399997
169219,28526.638049999998,187.12164599999997,1857.5415488399997
151011,28526.424049999998,188.81620600000002,1833.1377070861945
170694,28526.424049999998,188.81620600000002,1833.1377070861945
175068,28526.38805,188.815963,1833.1334615658266
155385,28526.38805,188.815963,1833.1334615658266
167032,28526.31305,187.119345,1857.4424289006283
147349,28526.31305,187.119345,1857.4424289006283
84058,28525.955010000005,175.108748,1807.6037248259997
103741,28525.955010000005,175.108748,1807.6037248259997
81871,28525.948010000004,175.108746,1807.6021794102
99367,28525.948010000004,175.108745,1807.6021322739277
101554,28525.948010000004,175.108746,1807.6021794102
79684,28525.948010000004,175.108745,1807.6021322739277
149181,28525.53903,182.94738999999998,2001.0228001000003
168864,28525.53903,182.94738999999998,2001.0228001000003
146994,28525.52603,182.94733,2001.0215467
166677,28525.52603,182.94733,2001.0215467
164490,28525.51603,182.94729999999998,2001.0205257
144807,28525.51603,182.94729999999998,2001.0205257
168140,28523.84204,185.20119999999997,2269.738574825
148457,28523.84204,185.20119999999997,2269.738574825
150644,28523.841040000003,185.20119999999997,2269.734005
170327,28523.841040000003,185.20119999999997,2269.734005
146270,28523.727039999998,185.20072,2269.6077379999997
165953,28523.727039999998,185.20072,2269.6077379999997
168086,28522.80004,185.19607999999997,2268.993762
150590,28522.80004,185.19609999999997,2268.994775
165899,28522.80004,185.19611,2268.9948059999997
148403,28522.80004,185.19607999999997,2268.993762
146216,28522.80004,185.19611,2268.9948059999997
170273,28522.80004,185.19609999999997,2268.994775
32546,28522.549039999998,185.19503,2268.999387
52229,28522.549039999998,185.19503,2268.999387
47855,28522.548039999998,185.19501,2268.9983620000003
50042,28522.548039999998,185.19503,2268.9983740000002
30359,28522.548039999998,185.19503,2268.9983740000002
28172,28522.548039999998,185.19501,2268.9983620000003
55575,28522.476039999994,178.95015999999998,1803.1913199732662
35892,28522.476039999994,178.95015999999998,1803.1913199732662
33705,28522.466039999996,178.95016999999999,1803.1901505804328
38079,28522.466039999996,178.95015999999998,1803.191079932068
57762,28522.466039999996,178.95015999999998,1803.191079932068
53388,28522.466039999996,178.95016999999999,1803.1901505804328
52175,28522.21004,185.19347,2268.684622
32492,28522.21004,185.19347,2268.684622
30305,28522.199040000003,185.19347,2268.684622
49988,28522.199040000003,185.19347,2268.684622
28118,28522.14404,185.19315,2268.6659290000007
47801,28522.14404,185.19315,2268.6659290000007
163096,28521.843029999996,193.36549,2257.0936455
143413,28521.843029999996,193.36549,2257.0936455
160909,28521.76103,193.36372999999998,2257.3661366000006
141226,28521.76103,193.36372999999998,2257.3661366000006
26457,28521.72703,193.62605000000002,2286.3350711999997
46140,28521.72703,193.62605000000002,2286.3350711999997
50514,28521.71503,193.62613000000002,2286.3348753664
28644,28521.71503,193.62603000000001,2286.3328371999996
48327,28521.71503,193.62603000000001,2286.3328371999996
30831,28521.71503,193.62613000000002,2286.3348753664
139039,28521.671029999998,193.36338,2257.3253869809837
158722,28521.671029999998,193.36338,2257.3253869809837
63872,28519.95504,181.563496,2214.669787935764
61685,28519.95504,181.563486,2214.669778938764
59498,28519.95404,181.563486,2214.669150034538
123380,28519.66304,185.4439,2281.6573519999997
119006,28519.66304,185.4439,2281.6564399999997
121193,28519.61304,185.44359999999998,2281.64596
112437,28516.72904,178.68952000000002,1814.991013
92754,28516.72904,178.68952000000002,1814.991013
116811,28516.69904,178.68932,1814.9840239999999
97128,28516.69904,178.68932,1814.9840239999999
94941,28516.51904,178.68828,1814.959803
114624,28516.51904,178.68828,1814.959803
28637,28516.458029999998,181.93558000000002,2089.4242491999994
50507,28516.458029999998,181.93559,2089.4242592
30824,28516.458029999998,181.93559,2089.4242592
48320,28516.458029999998,181.93558000000002,2089.4242491999994
46133,28516.226029999998,181.93429,2089.3796292270035
26450,28516.226029999998,181.93429,2089.3796292270035
64547,28515.60404,189.38085999999998,2151.662672
60173,28515.59304,189.38081999999997,2151.6586300175613
62360,28515.45704,189.38015000000001,2151.6367050392205
154425,28515.110060000003,181.739799,2170.75591798
174108,28515.110060000003,181.739799,2170.75591798
171948,28514.67806,181.737957,2170.2628181775463
152265,28514.67806,181.737957,2170.2628181775463
174135,28514.67806,181.737958,2170.2626029467997
154452,28514.67806,181.737958,2170.2626029467997
176322,28514.66506,181.73784,2170.260476308401
156639,28514.66506,181.73784,2170.260476308401
152238,28514.16606,181.73502100000002,2170.109105503196
171921,28514.16606,181.73502100000002,2170.109105503196
156612,28513.67406,181.731856,2169.98003573
176295,28513.67406,181.731856,2169.98003573
103229,28512.064049999997,180.65423600000003,2206.886535682232
83546,28512.064049999997,180.65423600000003,2206.886535682232
81359,28512.064049999997,180.654226,2206.8875167840242
101042,28512.064049999997,180.654226,2206.8875167840242
79172,28512.062049999997,180.65421600000002,2206.885395609433
98855,28512.062049999997,180.65421600000002,2206.885395609433
17184,28510.584039999998,175.36352,2180.9042069999996
19371,28510.57304,175.36336999999997,2180.9189189999997
14997,28510.535040000002,175.36325,2180.8956359999997
25181,28510.16104,185.98671000000002,2125.064939
42677,28510.16104,185.98671000000002,2125.066949
44864,28510.16104,185.98671000000002,2125.064939
22994,28510.16104,185.98671000000002,2125.066949
20807,28510.16104,185.98671000000002,2125.065113835
40490,28510.16104,185.98671000000002,2125.065113835
19425,28509.995039999998,175.36202,2180.797232
17238,28509.992039999997,175.36187,2180.792188
15051,28509.954039999997,175.36173,2180.776651
137469,28509.707039999998,175.36038,2180.838662
135282,28509.686039999997,175.36034999999998,2180.8375210000004
133095,28509.645039999996,175.36016999999998,2180.818029
146978,28509.583039999998,185.43154,2267.526924
166661,28509.583039999998,185.43154,2267.526924
149165,28509.583039999998,185.43154,2267.5279359999995
168848,28509.583039999998,185.43154,2267.5279359999995
144791,28509.54304,185.43124,2267.517664
164474,28509.54304,185.43124,2267.517664
133149,28508.528039999997,175.35514999999998,2180.4525260221208
137523,28508.517039999995,175.35512999999997,2180.4503950221865
135336,28508.517039999995,175.35512,2180.450284063016
33732,28507.938039999997,178.55486000000002,1810.4760310538538
53415,28507.938039999997,178.55486000000002,1810.4760310538538
38106,28507.90804,178.55466,1810.4700310275584
57789,28507.90804,178.55466,1810.4700310275584
55602,28507.83004,178.55415999999997,1810.4594670275587
35919,28507.83004,178.55415999999997,1810.4594670275587
58296,28507.70104,173.40209,2084.639238113858
38613,28507.70104,173.40209,2084.639238113858
34239,28507.70104,173.402089,2084.638237927196
53922,28507.70104,173.402089,2084.638237927196
36426,28507.70004,173.40198900000001,2084.6382369283074
56109,28507.70004,173.40198900000001,2084.6382369283074
97662,28506.65304,173.39691,2084.701680108905
117345,28506.65304,173.39691,2084.701680108905
115158,28506.65304,173.396909,2084.7006799174583
95475,28506.65304,173.396909,2084.7006799174583
93288,28506.65304,173.396909,2084.700679917732
112971,28506.65304,173.396909,2084.700679917732
116616,28506.03804,173.39399000000003,2084.733423109221
96933,28506.03804,173.39399000000003,2084.733423109221
114429,28506.03804,173.39398900000003,2084.732411918436
112242,28506.03804,173.39398900000003,2084.7324219180596
92559,28506.03804,173.39398900000003,2084.7324219180596
94746,28506.03804,173.39398900000003,2084.732411918436
36427,28505.96104,173.39370900000003,2084.6972460161987
38614,28505.96104,173.39371000000003,2084.6982451574268
56110,28505.96104,173.39370900000003,2084.6972460161987
58297,28505.96104,173.39371000000003,2084.6982451574268
34240,28505.94804,173.39357900000002,2084.696237022812
53923,28505.94804,173.39357900000002,2084.696237022812
174204,28505.791049999996,171.54212,2097.3221496591964
154521,28505.791049999996,171.54212,2097.3221496591964
176391,28505.782049999998,171.54214000000002,2097.31882153
156708,28505.782049999998,171.54214000000002,2097.31882153
152334,28505.781049999998,171.54212,2097.319808663503
172017,28505.781049999998,171.54212,2097.319808663503
155992,28505.752049999996,171.77534,2087.8021550237563
175675,28505.752049999996,171.77534,2087.8021550237563
173488,28505.75105,171.77532,2087.8031430460424
153805,28505.75105,171.77532,2087.8031430460424
115159,28505.026039999997,173.38900900000002,2084.7035809
117346,28505.026039999997,173.38902099999999,2084.7045811
97663,28505.026039999997,173.38902099999999,2084.7045811
95476,28505.026039999997,173.38900900000002,2084.7035809
37884,28505.02304,173.38902000000002,2084.7638891295933
57567,28505.02304,173.38902000000002,2084.7638891295933
33510,28505.02304,173.38901900000002,2084.7628899585275
53193,28505.02304,173.38901900000002,2084.7628899585275
55380,28505.012039999998,173.388999,2084.7627859618574
35697,28505.012039999998,173.388999,2084.7627859618574
112972,28505.00204,173.38885900000002,2084.7011509000004
93289,28505.00204,173.38885900000002,2084.7011509000004
151618,28504.72605,171.76858,2087.7217309523303
171301,28504.72605,171.76858,2087.7217309523303
57568,28504.296039999994,173.38549,2084.8180161161536
37885,28504.296039999994,173.38549,2084.8180161161536
35698,28504.28404,173.385459,2084.8160129313546
55381,28504.28404,173.385459,2084.8160129313546
33511,28504.24704,173.385399,2084.813275932085
53194,28504.24704,173.385399,2084.813275932085
14452,28504.200049999992,185.31540000000004,2095.2157408768953
18826,28504.200049999992,185.31540000000004,2095.2157408768953
16639,28504.190049999997,185.31539,2095.2147178046703
94965,28503.765030000002,177.29075999999998,1834.9829890000003
114648,28503.765030000002,177.29075999999998,1834.9829890000003
112461,28503.763030000002,177.29071999999996,1834.980831
92778,28503.763030000002,177.29071999999996,1834.980831
97152,28503.73303,177.29052000000001,1834.9738230000003
116835,28503.73303,177.29052000000001,1834.9738230000003
96934,28503.722039999997,173.382741,2084.7481061
94747,28503.722039999997,173.38273900000002,2084.7461058999997
114430,28503.722039999997,173.38273900000002,2084.7461058999997
116617,28503.722039999997,173.382741,2084.7481061
112243,28503.718039999996,173.382699,2084.7445979
92560,28503.718039999996,173.382699,2084.7445979
4926,28502.862049999992,182.77858,2198.7581719064224
2739,28502.81005,182.77831,2198.745373558403
175377,28502.537039999996,174.76862000000006,1999.1281282294926
155694,28502.537039999996,174.76862000000006,1999.1281282294926
171003,28502.527039999997,174.76868000000002,1999.129239269504
173190,28502.527039999997,174.76865000000004,1999.129028229503
153507,28502.527039999997,174.76865000000004,1999.129028229503
151320,28502.527039999997,174.76868000000002,1999.129239269504
166409,28501.638039999998,182.25288,2147.2532528
148913,28501.638039999998,182.25287,2147.2542658
146726,28501.638039999998,182.25288,2147.2532528
168596,28501.638039999998,182.25287,2147.2542658
144539,28501.52804,182.25212000000002,2147.2300751000002
164222,28501.52804,182.25212000000002,2147.2300751000002
28847,28501.49104,185.09181999999998,2270.6359009999996
31034,28501.49104,185.09181999999998,2270.6349
48530,28501.49104,185.09181999999998,2270.6359009999996
50717,28501.49104,185.09181999999998,2270.6349
26660,28501.45904,185.09176,2270.632608
46343,28501.45904,185.09176,2270.632608
146999,28501.42604,185.09104000000002,2270.583861
149186,28501.42604,185.09094000000002,2270.584762
166682,28501.42604,185.09104000000002,2270.583861
168869,28501.42604,185.09094000000002,2270.584762
168815,28501.37204,185.09058,2270.3083
149132,28501.37204,185.09058,2270.3083
166628,28501.371039999998,185.09058,2270.3093000000003
146945,28501.371039999998,185.09058,2270.3093000000003
144758,28501.35504,185.0905,2270.28627
164441,28501.35504,185.0905,2270.28627
132550,28501.170049999997,185.29816000000002,2095.100631549914
136924,28501.170049999997,185.29816000000002,2095.1006315497016
134737,28501.16005,185.29805000000002,2095.098619612163
34191,28501.11403,174.2111749,2081.2078206329998
53874,28501.11403,174.2111749,2081.2078206329998
56061,28501.03103,174.2106344,2081.179110633
36378,28501.03103,174.2106344,2081.179110633
552,28500.961049999998,182.76683,2198.4933357960117
58248,28500.771030000004,174.2088576,2080.990853208212
38565,28500.771030000004,174.2088576,2080.990853208212
20235,28500.74305,182.76564,2198.3482517087728
39918,28500.74305,182.76564,2198.3482517087728
30777,28500.39404,196.98627,1958.1969983972199
50460,28500.39404,196.98627,1958.1969983972199
44292,28500.24505,182.76251,2198.265829331314
24609,28500.24505,182.76251,2198.265829331314
144812,28500.028040000005,185.08401,2270.699862
164495,28500.028040000005,185.08401,2270.699862
46086,28499.927040000002,196.98343,1958.126738
26403,28499.927040000002,196.98343,1958.126738
28590,28499.91504,196.98341,1958.124504
48273,28499.91504,196.98341,1958.124504
108089,28499.099049999997,178.42108700000003,2250.198395909247
88406,28499.099049999997,178.42108700000003,2250.198395909247
90593,28499.09805,178.42108500000003,2250.1984057784935
86219,28499.09805,178.42107500000003,2250.199395805276
110276,28499.09805,178.42108500000003,2250.1984057784935
105902,28499.09805,178.42107500000003,2250.199395805276
22422,28498.649050000004,182.7525,2198.0106955974757
42105,28498.649050000004,182.7525,2198.0106955974757
94483,28498.24804,178.82369,1810.011837
114166,28498.24804,178.82369,1810.011837
116353,28498.21804,178.82349,1810.004837
96670,28498.21804,178.82349,1810.004837
13539,28498.17604,175.30011000000002,2180.6168599999996
15726,28498.152039999997,175.30005,2180.614755
17913,28498.14204,175.29993,2180.6164
92296,28498.058039999996,178.82266,1809.985547
111979,28498.058039999996,178.82266,1809.985547
131637,28497.82103999999,175.29956999999996,2181.27689
133824,28497.811039999993,175.29955,2181.276778
136011,28497.811039999993,175.29955,2181.276868
134251,28497.00005,185.27875,2095.9747222177525
132064,28497.00005,185.27875,2095.975733233582
136438,28497.00005,185.27875,2095.974733233588
50433,28496.62304,196.96280000000002,1957.4777969999996
30750,28496.62304,196.96280000000002,1957.4777969999996
28563,28496.61004,196.96269,1957.4408759999997
48246,28496.61004,196.96269,1957.4408759999997
36393,28496.57002,178.35879,2234.684933813589
56076,28496.57002,178.35879,2234.684933813589
34206,28496.57002,178.35879,2234.684933906938
53889,28496.57002,178.35879,2234.684933906938
26376,28496.552040000002,196.9624,1957.4311539999999
46059,28496.552040000002,196.9624,1957.4311539999999
38580,28496.160020000003,178.356078,2234.42404368
58263,28496.160020000003,178.356078,2234.42404368
17967,28495.909039999995,175.28965999999997,2181.413465
15780,28495.909039999995,175.28965,2181.413565
13593,28495.909039999995,175.28965999999997,2181.4134750000003
27687,28494.98906,178.50367,2147.6181021634197
47370,28494.98906,178.50367,2147.6181021634197
42461,28493.55804,182.61422,2209.960485193045
22778,28493.55804,182.61422,2209.960485193045
24965,28493.548039999998,182.61413000000002,2209.957737024045
44648,28493.548039999998,182.61413000000002,2209.957737024045
20591,28493.548039999998,182.61412,2209.957727045798
40274,28493.548039999998,182.61412,2209.957727045798
51178,28493.443049999994,183.350043,1880.9589202112
31495,28493.443049999994,183.350043,1880.9589202112
27121,28493.38105,183.349976,1880.9505757333504
46804,28493.38105,183.349976,1880.9505757333504
48991,28493.137049999998,183.350051,1880.931046389572
29308,28493.137049999998,183.350051,1880.931046389572
131691,28492.841039999992,175.27384999999998,2181.5419690165136
136065,28492.822039999995,175.27386,2181.5418700164446
133878,28492.821039999995,175.27384999999998,2181.5418490462716
147301,28492.45405,193.94937099999999,1813.7230607917165
166984,28492.45405,193.94937099999999,1813.7230607917165
169171,28492.42805,193.949168,1813.7175263894856
149488,28492.42805,193.949168,1813.7175263894856
